x,y,z,intensity
161,10,24,18.0
161,10,25,17.0
161,10,26,13.0
161,10,27,15.0
161,10,28,14.0
161,10,29,15.0
161,10,30,17.0
161,10,31,16.0
161,10,32,19.0
161,10,33,19.0
161,10,34,23.0
161,10,35,28.0
161,10,36,35.0
162,7,48,51.0
162,7,49,52.0
162,7,50,56.0
162,7,51,56.0
162,7,52,54.0
162,7,53,50.0
162,7,54,50.0
162,7,55,54.0
162,7,56,51.0
162,7,57,49.0
162,7,58,49.0
162,7,59,51.0
162,7,60,46.0
162,7,61,39.0
162,7,62,46.0
162,7,63,59.0
162,8,37,43.0
162,8,38,39.0
162,8,39,36.0
162,8,40,32.0
162,8,41,27.0
162,8,42,28.0
162,8,43,32.0
162,8,44,31.0
162,8,45,29.0
162,8,46,30.0
162,8,47,32.0
162,8,48,28.0
162,8,49,26.0
162,8,50,31.0
162,8,51,32.0
162,8,52,36.0
162,8,53,40.0
162,8,54,44.0
162,8,55,47.0
162,9,25,34.0
162,9,26,29.0
162,9,27,30.0
162,9,28,27.0
162,9,29,20.0
162,9,30,19.0
162,9,31,18.0
162,9,32,15.0
162,9,33,14.0
162,9,34,15.0
162,9,35,12.0
162,9,36,13.0
162,9,37,14.0
162,9,38,9.0
162,9,39,10.0
162,9,40,17.0
162,9,41,20.0
162,9,42,22.0
162,9,43,28.0
162,9,44,37.0
162,10,14,20.0
162,10,15,19.0
162,10,16,18.0
162,10,17,19.0
162,10,18,18.0
162,10,19,17.0
162,10,20,16.0
162,10,21,15.0
162,10,22,15.0
162,10,23,13.0
162,10,24,16.0
162,10,25,14.0
162,10,26,11.0
162,10,27,14.0
162,10,28,14.0
162,10,29,14.0
162,10,30,12.0
162,10,31,16.0
162,10,32,20.0
162,10,33,19.0
162,10,34,25.0
162,10,35,30.0
162,10,36,34.0
163,7,48,51.0
163,7,49,50.0
163,7,50,55.0
163,7,51,52.0
163,7,52,54.0
163,7,53,52.0
163,7,54,51.0
163,7,55,61.0
163,7,56,54.0
163,7,57,50.0
163,7,58,51.0
163,7,59,54.0
163,7,60,50.0
163,7,61,45.0
163,7,62,49.0
163,7,63,59.0
163,8,37,51.0
163,8,38,46.0
163,8,39,38.0
163,8,40,33.0
163,8,41,30.0
163,8,42,32.0
163,8,43,34.0
163,8,44,31.0
163,8,45,29.0
163,8,46,33.0
163,8,47,35.0
163,8,48,31.0
163,8,49,31.0
163,8,50,40.0
163,8,51,38.0
163,8,52,45.0
163,8,53,52.0
163,8,54,50.0
163,8,55,53.0
163,9,25,34.0
163,9,26,33.0
163,9,27,32.0
163,9,28,28.0
163,9,29,26.0
163,9,30,23.0
163,9,31,20.0
163,9,32,18.0
163,9,33,18.0
163,9,34,18.0
163,9,35,15.0
163,9,36,16.0
163,9,37,18.0
163,9,38,14.0
163,9,39,13.0
163,9,40,19.0
163,9,41,22.0
163,9,42,25.0
163,9,43,31.0
163,9,44,40.0
163,10,14,19.0
163,10,15,17.0
163,10,16,19.0
163,10,17,18.0
163,10,18,17.0
163,10,19,16.0
163,10,20,13.0
163,10,21,13.0
163,10,22,13.0
163,10,23,11.0
163,10,24,15.0
163,10,25,13.0
163,10,26,12.0
163,10,27,14.0
163,10,28,14.0
163,10,29,13.0
163,10,30,14.0
163,10,31,16.0
163,10,32,17.0
163,10,33,18.0
163,10,34,24.0
163,10,35,29.0
163,10,36,32.0
164,8,38,53.0
164,8,39,42.0
164,8,40,38.0
164,8,41,35.0
164,8,42,35.0
164,8,43,36.0
164,8,44,35.0
164,8,45,31.0
164,8,46,29.0
164,8,47,33.0
164,8,48,34.0
164,8,49,38.0
164,8,50,46.0
164,8,51,44.0
164,8,52,54.0
164,9,29,30.0
164,9,30,27.0
164,9,31,25.0
164,9,32,24.0
164,9,33,21.0
164,9,34,21.0
164,9,35,20.0
164,9,36,18.0
164,9,37,19.0
164,9,38,20.0
164,9,39,18.0
164,9,40,19.0
164,9,41,22.0
164,9,42,26.0
164,9,43,30.0
164,9,44,38.0
164,10,13,16.0
164,10,14,18.0
164,10,15,16.0
164,10,16,19.0
164,10,17,18.0
164,10,18,18.0
164,10,19,16.0
164,10,20,13.0
164,10,21,13.0
164,10,22,13.0
164,10,23,11.0
164,10,24,15.0
164,10,25,16.0
164,10,26,17.0
164,10,27,15.0
164,10,28,12.0
164,10,29,13.0
164,10,30,15.0
164,10,31,15.0
164,10,32,15.0
164,10,33,15.0
164,10,34,21.0
164,10,35,28.0
164,10,36,31.0
164,10,37,35.0
165,8,41,42.0
165,8,42,38.0
165,8,43,40.0
165,8,44,40.0
165,8,45,34.0
165,8,46,31.0
165,8,47,32.0
165,8,48,34.0
165,8,49,36.0
165,8,50,41.0
165,8,51,47.0
165,8,52,56.0
165,9,33,27.0
165,9,34,24.0
165,9,35,25.0
165,9,36,24.0
165,9,37,24.0
165,9,38,23.0
165,9,39,20.0
165,9,40,18.0
165,9,41,20.0
165,9,42,25.0
165,9,43,29.0
165,9,44,33.0
165,10,13,18.0
165,10,14,19.0
165,10,15,18.0
165,10,16,17.0
165,10,17,16.0
165,10,18,17.0
165,10,19,16.0
165,10,20,13.0
165,10,21,14.0
165,10,22,14.0
165,10,23,13.0
165,10,24,16.0
165,10,25,18.0
165,10,26,17.0
165,10,27,15.0
165,10,28,11.0
165,10,29,12.0
165,10,30,14.0
165,10,31,16.0
165,10,32,15.0
165,10,33,15.0
165,10,34,19.0
165,10,35,23.0
165,10,36,26.0
165,10,37,28.0
165,10,38,32.0
165,10,39,40.0
166,8,41,51.0
166,8,42,46.0
166,8,43,44.0
166,8,44,42.0
166,8,45,39.0
166,8,46,38.0
166,8,47,36.0
166,8,48,36.0
166,8,49,38.0
166,8,50,43.0
166,8,51,48.0
166,8,52,54.0
166,9,33,34.0
166,9,34,28.0
166,9,35,28.0
166,9,36,36.0
166,9,37,36.0
166,9,38,28.0
166,9,39,25.0
166,9,40,22.0
166,9,41,19.0
166,9,42,21.0
166,9,43,23.0
166,9,44,27.0
166,10,13,19.0
166,10,14,18.0
166,10,15,17.0
166,10,16,14.0
166,10,17,13.0
166,10,18,15.0
166,10,19,14.0
166,10,20,12.0
166,10,21,12.0
166,10,22,15.0
166,10,23,14.0
166,10,24,15.0
166,10,25,15.0
166,10,26,13.0
166,10,27,13.0
166,10,28,13.0
166,10,29,13.0
166,10,30,13.0
166,10,31,17.0
166,10,32,16.0
166,10,33,16.0
166,10,34,18.0
166,10,35,17.0
166,10,36,19.0
166,10,37,23.0
166,10,38,28.0
166,10,39,33.0
167,8,43,51.0
167,8,44,50.0
167,8,45,43.0
167,8,46,42.0
167,8,47,45.0
167,8,48,42.0
167,8,49,41.0
167,8,50,47.0
167,9,37,46.0
167,9,38,35.0
167,9,39,32.0
167,9,40,30.0
167,9,41,23.0
167,9,42,22.0
167,9,43,23.0
167,9,44,25.0
167,9,45,32.0
167,10,22,15.0
167,10,23,12.0
167,10,24,13.0
167,10,25,15.0
167,10,26,13.0
167,10,27,13.0
167,10,28,17.0
167,10,29,15.0
167,10,30,13.0
167,10,31,18.0
167,10,32,18.0
167,10,33,17.0
167,10,34,16.0
167,10,35,16.0
167,10,36,19.0
167,10,37,20.0
167,10,38,24.0
167,10,39,27.0
167,10,40,30.0
168,8,46,46.0
168,8,47,55.0
168,8,48,51.0
168,9,40,39.0
168,9,41,32.0
168,9,42,30.0
168,9,43,32.0
168,9,44,28.0
168,9,45,30.0
168,9,46,33.0
168,9,47,36.0
168,10,32,21.0
168,10,33,22.0
168,10,34,19.0
168,10,35,21.0
168,10,36,25.0
168,10,37,21.0
168,10,38,22.0
168,10,39,24.0
168,10,40,24.0
169,8,46,49.0
169,8,47,58.0
169,8,48,59.0
169,9,40,50.0
169,9,41,43.0
169,9,42,39.0
169,9,43,40.0
169,9,44,35.0
169,9,45,35.0
169,9,46,38.0
169,9,47,37.0
169,10,32,25.0
169,10,33,30.0
169,10,34,28.0
169,10,35,25.0
169,10,36,28.0
169,10,37,26.0
169,10,38,25.0
169,10,39,28.0
169,10,40,28.0
170,9,43,46.0
170,9,44,46.0
170,9,45,42.0
170,9,46,42.0
170,9,47,40.0
170,10,37,31.0
170,10,38,31.0
170,10,39,32.0
170,10,40,30.0
170,10,41,32.0
170,10,42,30.0
170,11,32,26.0
170,11,35,29.0
170,11,36,29.0
171,9,43,53.0
171,9,44,54.0
171,9,45,48.0
171,9,46,47.0
171,9,47,46.0
171,10,37,39.0
171,10,38,38.0
171,10,39,37.0
171,10,40,38.0
171,10,41,40.0
171,10,42,35.0
171,11,32,27.0
171,11,35,30.0
171,11,36,29.0
172,9,48,55.0
