x,y,z,intensity
73.125,30.0,-211.875,18.0
73.125,30.0,-210.0,17.0
73.125,30.0,-208.125,14.0
73.125,30.0,-206.25,13.0
73.125,30.0,-204.375,15.0
73.125,30.0,-202.5,14.0
73.125,30.0,-200.625,12.0
73.125,30.0,-198.75,12.0
73.125,30.0,-196.875,15.0
73.125,30.0,-195.0,14.0
73.125,30.0,-193.125,15.0
73.125,30.0,-191.25,15.0
73.125,30.0,-189.375,13.0
73.125,30.0,-187.5,13.0
73.125,30.0,-185.625,13.0
73.125,30.0,-183.75,13.0
73.125,30.0,-181.875,13.0
73.125,30.0,-180.0,17.0
73.125,30.0,-178.125,16.0
73.125,30.0,-176.25,16.0
73.125,30.0,-174.375,18.0
73.125,30.0,-172.5,17.0
73.125,30.0,-170.625,19.0
73.125,30.0,-168.75,23.0
73.125,30.0,-166.875,28.0
73.125,30.0,-165.0,33.0
75.0,10.0,-157.5,51.0
75.0,10.0,-155.625,50.0
75.0,10.0,-153.75,43.0
75.0,10.0,-151.875,42.0
75.0,10.0,-150.0,45.0
75.0,10.0,-148.125,42.0
75.0,10.0,-146.25,41.0
75.0,10.0,-144.375,47.0
75.0,20.0,-168.75,46.0
75.0,20.0,-166.875,35.0
75.0,20.0,-165.0,32.0
75.0,20.0,-163.125,30.0
75.0,20.0,-161.25,23.0
75.0,20.0,-159.375,22.0
75.0,20.0,-157.5,23.0
75.0,20.0,-155.625,25.0
75.0,20.0,-153.75,32.0
75.0,30.0,-196.875,15.0
75.0,30.0,-195.0,12.0
75.0,30.0,-193.125,13.0
75.0,30.0,-191.25,15.0
75.0,30.0,-189.375,13.0
75.0,30.0,-187.5,13.0
75.0,30.0,-185.625,17.0
75.0,30.0,-183.75,15.0
75.0,30.0,-181.875,13.0
75.0,30.0,-180.0,18.0
75.0,30.0,-178.125,18.0
75.0,30.0,-176.25,17.0
75.0,30.0,-174.375,16.0
75.0,30.0,-172.5,16.0
75.0,30.0,-170.625,19.0
75.0,30.0,-168.75,20.0
75.0,30.0,-166.875,24.0
75.0,30.0,-165.0,27.0
75.0,30.0,-163.125,30.0
76.875,10.0,-151.875,46.0
76.875,10.0,-150.0,55.0
76.875,10.0,-148.125,51.0
76.875,20.0,-163.125,39.0
76.875,20.0,-161.25,32.0
76.875,20.0,-159.375,30.0
76.875,20.0,-157.5,32.0
76.875,20.0,-155.625,28.0
76.875,20.0,-153.75,30.0
76.875,20.0,-151.875,33.0
76.875,20.0,-150.0,36.0
76.875,30.0,-178.125,21.0
76.875,30.0,-176.25,22.0
76.875,30.0,-174.375,19.0
76.875,30.0,-172.5,21.0
76.875,30.0,-170.625,25.0
76.875,30.0,-168.75,21.0
76.875,30.0,-166.875,22.0
76.875,30.0,-165.0,24.0
76.875,30.0,-163.125,24.0
78.75,10.0,-151.875,49.0
78.75,10.0,-150.0,58.0
78.75,10.0,-148.125,59.0
78.75,20.0,-163.125,50.0
78.75,20.0,-161.25,43.0
78.75,20.0,-159.375,39.0
78.75,20.0,-157.5,40.0
78.75,20.0,-155.625,35.0
78.75,20.0,-153.75,35.0
78.75,20.0,-151.875,38.0
78.75,20.0,-150.0,37.0
78.75,30.0,-178.125,25.0
78.75,30.0,-176.25,30.0
78.75,30.0,-174.375,28.0
78.75,30.0,-172.5,25.0
78.75,30.0,-170.625,28.0
78.75,30.0,-168.75,26.0
78.75,30.0,-166.875,25.0
78.75,30.0,-165.0,28.0
78.75,30.0,-163.125,28.0
80.625,20.0,-157.5,46.0
80.625,20.0,-155.625,46.0
80.625,20.0,-153.75,42.0
80.625,20.0,-151.875,42.0
80.625,20.0,-150.0,40.0
80.625,30.0,-168.75,31.0
80.625,30.0,-166.875,31.0
80.625,30.0,-165.0,32.0
80.625,30.0,-163.125,30.0
80.625,30.0,-161.25,32.0
80.625,30.0,-159.375,30.0
80.625,40.0,-178.125,26.0
80.625,40.0,-172.5,29.0
80.625,40.0,-170.625,29.0
82.5,20.0,-157.5,53.0
82.5,20.0,-155.625,54.0
82.5,20.0,-153.75,48.0
82.5,20.0,-151.875,47.0
82.5,20.0,-150.0,46.0
82.5,30.0,-168.75,39.0
82.5,30.0,-166.875,38.0
82.5,30.0,-165.0,37.0
82.5,30.0,-163.125,38.0
82.5,30.0,-161.25,40.0
82.5,30.0,-159.375,35.0
82.5,40.0,-178.125,27.0
82.5,40.0,-172.5,30.0
82.5,40.0,-170.625,29.0
84.375,20.0,-148.125,55.0
